datetime,station_id,station_name,latitude,longitude,district,PM25,PM10,SO2,NO2,O3,CO,AQI,temperature,humidity,wind_speed,wind_direction,precipitation,pressure,data_mode
2026-08-24 21:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,22.6,32.0,12.6,22.7,46.8,0.92,32,19.8,37.9,3.3,207.0,0.0,1017.3,DEMO
2026-08-24 21:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,25.7,35.0,15.7,40.9,47.3,0.7,37,20.4,53.3,3.9,84.1,0.0,1007.8,DEMO
2026-08-24 21:00:00,HHHT003,呼市一监,40.81,111.67,回民区,19.3,27.8,14.9,33.7,58.3,0.74,28,21.6,40.5,3.6,56.6,0.0,1012.3,DEMO
2026-08-24 21:00:00,HHHT004,小召前街,40.805,111.665,回民区,24.9,36.6,13.1,33.1,57.2,0.74,36,20.8,44.4,3.9,25.5,0.0,1019.7,DEMO
2026-08-24 21:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,28.4,41.8,15.9,19.8,35.8,0.9,41,19.7,64.0,4.3,263.9,0.0,1015.0,DEMO
2026-08-24 21:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,7.8,10.8,8.4,22.0,57.7,0.7,11,27.8,21.3,4.7,32.0,0.0,1011.6,DEMO
2026-08-24 22:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,8.3,10.5,13.1,25.8,45.3,0.61,12,21.7,55.5,3.9,26.1,0.0,1012.9,DEMO
2026-08-24 22:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,32.8,47.1,10.9,31.3,60.4,0.81,47,23.0,60.9,3.7,13.6,0.0,1011.7,DEMO
2026-08-24 22:00:00,HHHT003,呼市一监,40.81,111.67,回民区,30.6,40.5,14.0,26.0,49.0,0.87,44,22.3,60.3,2.8,248.8,0.0,1008.2,DEMO
2026-08-24 22:00:00,HHHT004,小召前街,40.805,111.665,回民区,32.2,40.6,18.7,31.3,48.6,1.0,46,23.3,45.3,5.5,117.3,0.0,1010.5,DEMO
2026-08-24 22:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,35.0,46.9,8.0,45.0,55.4,0.88,50,20.5,48.8,2.0,244.8,0.0,1018.9,DEMO
2026-08-24 22:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,11.9,18.3,12.2,27.7,48.5,0.73,17,22.3,45.5,1.6,0.6,2.2,1008.1,DEMO
2026-08-24 23:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,28.4,37.0,12.7,31.4,53.5,0.82,41,19.3,66.3,3.0,351.2,0.0,1011.1,DEMO
2026-08-24 23:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,37.3,51.4,7.4,31.5,58.1,0.88,53,21.1,37.0,3.4,329.3,0.0,1020.4,DEMO
2026-08-24 23:00:00,HHHT003,呼市一监,40.81,111.67,回民区,31.4,43.1,13.8,34.2,32.3,0.85,45,21.4,48.7,1.3,353.9,0.0,1011.5,DEMO
2026-08-24 23:00:00,HHHT004,小召前街,40.805,111.665,回民区,34.6,49.5,8.8,39.8,29.9,0.94,49,21.3,48.5,3.3,217.6,0.0,1009.9,DEMO
2026-08-24 23:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,15.6,21.5,9.7,28.8,65.4,0.57,22,19.6,53.0,1.7,19.7,0.0,1010.1,DEMO
2026-08-24 23:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,4.2,6.8,9.8,32.9,53.4,0.53,6,19.5,36.2,3.3,282.1,0.8,1010.9,DEMO
2026-08-25 00:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,24.0,33.6,13.2,28.5,53.8,0.87,34,26.8,46.8,1.9,73.8,0.0,1014.1,DEMO
2026-08-25 00:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,29.5,43.1,14.8,27.2,49.5,0.82,42,23.9,71.1,3.4,316.0,0.0,1011.7,DEMO
2026-08-25 00:00:00,HHHT003,呼市一监,40.81,111.67,回民区,29.5,42.2,12.7,36.1,53.0,0.73,42,21.7,46.6,6.0,337.9,0.0,1008.2,DEMO
2026-08-25 00:00:00,HHHT004,小召前街,40.805,111.665,回民区,32.4,43.6,12.7,34.6,59.1,0.8,46,17.5,67.0,2.7,95.5,0.0,1010.5,DEMO
2026-08-25 00:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,17.9,24.5,8.6,32.4,38.9,0.8,26,25.2,34.4,1.3,218.6,0.0,1014.6,DEMO
2026-08-25 00:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,5.0,6.4,7.3,32.7,54.4,0.56,7,19.0,34.9,4.2,211.9,0.0,1016.8,DEMO
2026-08-25 01:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,27.8,36.7,10.8,27.8,41.1,0.8,40,23.2,57.5,1.1,107.7,0.0,1016.5,DEMO
2026-08-25 01:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,27.6,38.3,12.3,35.3,44.0,0.72,39,17.8,54.4,2.9,302.1,0.0,1008.6,DEMO
2026-08-25 01:00:00,HHHT003,呼市一监,40.81,111.67,回民区,26.6,33.6,11.8,32.8,34.3,0.94,38,19.6,49.2,4.5,352.0,0.0,1014.3,DEMO
2026-08-25 01:00:00,HHHT004,小召前街,40.805,111.665,回民区,32.6,48.9,14.6,37.0,45.8,0.95,47,25.9,51.7,2.9,100.3,0.0,1004.3,DEMO
2026-08-25 01:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,24.9,34.3,16.5,29.0,50.2,0.85,36,22.4,58.1,2.3,203.7,0.0,1014.3,DEMO
2026-08-25 01:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,18.7,25.5,14.9,31.8,51.2,0.85,27,19.8,58.7,2.9,296.6,0.0,1013.9,DEMO
2026-08-25 02:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,9.4,12.5,11.0,41.6,61.2,0.62,13,20.0,61.4,2.2,302.7,0.0,1010.5,DEMO
2026-08-25 02:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,19.9,27.0,13.0,23.0,61.5,0.71,28,20.8,31.3,2.7,159.3,0.0,1011.5,DEMO
2026-08-25 02:00:00,HHHT003,呼市一监,40.81,111.67,回民区,24.2,30.9,8.8,35.2,63.1,0.94,35,19.4,35.0,3.2,293.3,0.0,1010.4,DEMO
2026-08-25 02:00:00,HHHT004,小召前街,40.805,111.665,回民区,33.6,46.5,16.1,25.8,58.4,0.84,48,23.5,54.6,3.3,224.7,0.0,1013.5,DEMO
2026-08-25 02:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,10.2,12.8,12.3,29.7,43.4,0.49,15,16.7,59.0,3.9,100.9,0.0,1014.1,DEMO
2026-08-25 02:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,5.0,7.3,13.3,22.3,50.0,0.75,7,25.0,29.1,3.7,146.3,0.0,1010.8,DEMO
2026-08-25 03:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,15.0,21.1,9.9,36.8,42.1,0.85,21,19.0,36.0,1.0,65.8,0.0,1011.3,DEMO
2026-08-25 03:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,17.1,24.8,5.9,32.2,39.1,0.66,24,20.1,49.0,4.3,283.4,0.0,1015.9,DEMO
2026-08-25 03:00:00,HHHT003,呼市一监,40.81,111.67,回民区,17.3,22.8,17.2,31.3,45.4,0.96,25,20.8,44.0,3.9,282.1,0.0,1008.8,DEMO
2026-08-25 03:00:00,HHHT004,小召前街,40.805,111.665,回民区,26.4,34.3,14.2,27.9,51.0,0.81,38,24.7,44.5,3.3,276.1,0.0,1012.7,DEMO
2026-08-25 03:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,16.9,23.6,11.4,36.5,53.4,0.71,24,22.9,48.0,2.2,152.8,0.0,1021.2,DEMO
2026-08-25 03:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,9.6,13.3,12.7,29.9,61.0,0.59,14,20.7,48.3,4.9,53.1,0.0,1003.2,DEMO
2026-08-25 04:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,5.0,6.6,14.2,24.5,45.9,0.68,7,22.2,34.2,3.6,38.4,0.0,1009.8,DEMO
2026-08-25 04:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,30.2,38.5,15.3,29.8,47.6,0.88,43,24.6,48.5,2.4,65.9,0.0,1018.7,DEMO
2026-08-25 04:00:00,HHHT003,呼市一监,40.81,111.67,回民区,20.6,26.1,14.6,37.8,54.1,0.84,29,22.5,52.9,4.4,197.2,0.0,1008.6,DEMO
2026-08-25 04:00:00,HHHT004,小召前街,40.805,111.665,回民区,21.4,31.4,6.7,29.5,52.0,0.81,31,18.0,50.8,0.8,18.4,0.0,1007.8,DEMO
2026-08-25 04:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,6.9,8.6,12.8,26.7,50.5,0.62,10,19.5,32.5,2.4,3.5,0.0,1007.8,DEMO
2026-08-25 04:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,5.0,6.5,12.6,30.9,51.0,0.7,7,24.1,61.8,2.6,40.0,0.0,1011.1,DEMO
2026-08-25 05:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,10.0,12.8,12.6,33.5,53.7,0.78,14,19.4,43.9,1.0,75.7,0.0,1009.4,DEMO
2026-08-25 05:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,26.4,33.6,16.1,27.1,61.6,0.97,38,23.1,64.7,4.1,186.8,0.0,1011.2,DEMO
2026-08-25 05:00:00,HHHT003,呼市一监,40.81,111.67,回民区,29.2,40.1,16.5,30.0,62.3,0.87,42,21.2,59.0,5.1,155.1,0.0,1019.9,DEMO
2026-08-25 05:00:00,HHHT004,小召前街,40.805,111.665,回民区,20.7,29.8,13.1,29.5,53.8,0.58,30,23.7,47.1,2.7,136.2,0.0,1007.5,DEMO
2026-08-25 05:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,22.7,33.8,10.5,40.9,50.7,0.88,32,18.9,45.3,2.9,191.3,0.0,1007.0,DEMO
2026-08-25 05:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,10.2,14.4,13.4,38.3,66.2,0.72,15,20.7,46.5,3.0,13.9,0.0,1008.6,DEMO
2026-08-25 06:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,7.5,9.5,15.3,27.6,55.3,0.71,11,27.4,40.7,4.5,272.3,0.0,1015.1,DEMO
2026-08-25 06:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,43.2,64.7,10.6,39.6,57.1,0.83,60,25.8,35.3,3.3,228.8,0.0,1017.7,DEMO
2026-08-25 06:00:00,HHHT003,呼市一监,40.81,111.67,回民区,22.9,33.8,12.1,34.6,54.8,0.94,33,23.8,73.5,4.2,137.9,0.0,1008.4,DEMO
2026-08-25 06:00:00,HHHT004,小召前街,40.805,111.665,回民区,29.2,43.6,14.4,32.5,54.0,0.82,42,23.8,53.9,2.9,288.2,0.0,1015.7,DEMO
2026-08-25 06:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,23.9,32.2,13.5,33.4,57.4,0.87,34,20.3,41.4,2.4,96.6,0.0,1015.1,DEMO
2026-08-25 06:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,24.4,31.4,18.4,37.2,53.5,0.69,35,24.2,56.9,4.9,92.4,0.0,1017.1,DEMO
2026-08-25 07:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,24.4,31.0,12.9,39.1,61.6,0.74,35,20.2,38.0,3.7,289.9,0.0,1011.1,DEMO
2026-08-25 07:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,32.7,41.3,10.1,29.8,48.3,0.95,47,22.7,31.6,2.1,199.6,0.0,1026.2,DEMO
2026-08-25 07:00:00,HHHT003,呼市一监,40.81,111.67,回民区,23.0,31.7,16.0,29.6,60.0,0.77,33,24.6,78.2,3.5,286.3,0.0,1008.1,DEMO
2026-08-25 07:00:00,HHHT004,小召前街,40.805,111.665,回民区,34.7,47.0,16.2,30.6,61.0,0.78,50,20.6,48.7,6.0,180.7,0.0,1017.1,DEMO
2026-08-25 07:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,31.6,45.8,16.3,28.1,54.5,0.8,45,23.7,33.5,4.8,13.3,0.0,1014.7,DEMO
2026-08-25 07:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,20.6,32.8,8.6,40.5,48.9,0.77,29,20.1,48.2,1.3,268.3,2.8,1007.6,DEMO
2026-08-25 08:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,26.3,38.7,12.9,37.1,57.7,0.87,38,26.3,48.1,4.7,139.1,0.0,1010.1,DEMO
2026-08-25 08:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,42.4,58.3,9.3,30.7,45.8,0.94,59,24.1,38.6,0.3,359.4,0.0,1005.8,DEMO
2026-08-25 08:00:00,HHHT003,呼市一监,40.81,111.67,回民区,28.4,42.5,10.2,38.7,45.5,0.67,41,21.3,63.4,2.5,227.3,0.0,1015.2,DEMO
2026-08-25 08:00:00,HHHT004,小召前街,40.805,111.665,回民区,34.1,48.3,12.9,34.2,66.3,0.94,49,20.9,56.0,1.2,12.8,0.0,1011.6,DEMO
2026-08-25 08:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,19.9,25.8,13.8,24.5,56.5,0.62,28,24.7,58.0,2.7,296.9,0.0,1015.0,DEMO
2026-08-25 08:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,34.1,43.3,12.9,27.3,46.8,0.89,49,17.8,31.2,3.3,134.5,0.0,1011.6,DEMO
2026-08-25 09:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,23.5,32.8,14.8,29.2,57.5,0.76,34,22.1,53.8,2.3,244.4,0.0,1008.0,DEMO
2026-08-25 09:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,26.2,35.9,13.9,31.3,55.6,0.72,37,20.8,48.2,3.0,320.1,0.0,1009.6,DEMO
2026-08-25 09:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.4,43.8,10.8,30.1,45.7,0.79,48,22.7,70.8,3.9,42.1,0.0,1011.8,DEMO
2026-08-25 09:00:00,HHHT004,小召前街,40.805,111.665,回民区,36.4,54.2,11.9,33.3,55.8,0.96,52,27.0,57.6,4.1,38.0,0.0,1011.3,DEMO
2026-08-25 09:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,31.5,46.1,11.7,37.5,49.1,0.88,45,24.1,47.1,1.7,121.5,0.0,1007.7,DEMO
2026-08-25 09:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,19.4,26.5,14.1,26.3,55.9,0.97,28,25.7,50.2,1.5,119.2,0.0,1010.2,DEMO
2026-08-25 10:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,11.5,16.8,11.2,22.0,51.0,0.85,16,18.4,44.3,2.0,40.8,0.0,1013.2,DEMO
2026-08-25 10:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,31.4,44.8,15.6,37.5,62.4,0.8,45,19.1,45.9,2.8,146.1,0.0,1011.4,DEMO
2026-08-25 10:00:00,HHHT003,呼市一监,40.81,111.67,回民区,24.3,30.7,15.0,33.5,59.4,0.86,35,25.4,35.7,1.9,5.9,0.0,1010.8,DEMO
2026-08-25 10:00:00,HHHT004,小召前街,40.805,111.665,回民区,38.9,55.9,16.8,33.9,54.7,1.05,55,21.3,72.7,3.4,228.6,0.0,1016.6,DEMO
2026-08-25 10:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,25.3,31.7,15.7,29.9,35.7,0.79,36,14.6,44.6,1.7,85.7,0.0,1009.3,DEMO
2026-08-25 10:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,15.6,22.6,14.7,35.8,51.2,0.78,22,21.0,60.8,4.0,230.0,0.0,1009.4,DEMO
2026-08-25 11:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,20.4,28.9,13.5,35.4,56.4,0.87,29,23.2,45.7,4.6,334.5,0.0,1013.7,DEMO
2026-08-25 11:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,32.0,43.6,8.7,32.9,59.8,0.71,46,19.7,50.4,2.1,254.1,0.0,1009.7,DEMO
2026-08-25 11:00:00,HHHT003,呼市一监,40.81,111.67,回民区,18.9,26.0,17.2,27.4,70.1,0.76,27,19.6,51.8,4.2,33.5,0.0,1014.9,DEMO
2026-08-25 11:00:00,HHHT004,小召前街,40.805,111.665,回民区,39.2,50.1,11.5,31.9,42.1,0.98,55,18.3,67.4,2.9,116.8,0.0,1014.8,DEMO
2026-08-25 11:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,23.9,32.1,14.4,41.8,53.9,0.74,34,22.9,39.8,2.2,103.8,0.0,1015.4,DEMO
2026-08-25 11:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,15.1,21.9,12.1,42.4,52.5,0.68,22,20.9,49.9,1.3,32.3,0.0,1009.2,DEMO
2026-08-25 12:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,11.8,15.3,11.1,28.1,75.2,0.65,17,21.8,33.7,3.7,9.1,0.0,1006.4,DEMO
2026-08-25 12:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,30.6,45.7,9.6,34.4,57.9,0.88,44,24.0,36.2,1.9,324.0,0.0,1011.1,DEMO
2026-08-25 12:00:00,HHHT003,呼市一监,40.81,111.67,回民区,28.1,37.9,15.8,22.2,53.4,0.78,40,25.0,29.4,2.0,214.2,0.0,1011.2,DEMO
2026-08-25 12:00:00,HHHT004,小召前街,40.805,111.665,回民区,32.6,41.4,18.5,34.2,49.5,0.69,47,19.6,38.8,1.0,114.9,0.0,1013.5,DEMO
2026-08-25 12:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,21.9,28.6,14.9,21.6,49.5,0.83,31,19.3,43.6,3.2,302.2,0.0,1012.8,DEMO
2026-08-25 12:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,16.9,23.4,7.9,24.8,56.2,0.66,24,20.6,59.1,2.2,265.1,0.0,1015.6,DEMO
2026-08-25 13:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,21.6,31.0,7.1,28.0,57.1,0.73,31,21.4,54.7,4.5,87.4,0.0,1019.2,DEMO
2026-08-25 13:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,29.8,41.2,13.7,38.9,52.9,0.83,43,23.4,47.0,1.2,230.8,0.0,1014.1,DEMO
2026-08-25 13:00:00,HHHT003,呼市一监,40.81,111.67,回民区,26.8,34.4,14.5,32.1,58.9,0.71,38,24.8,33.0,4.9,210.4,0.0,1017.4,DEMO
2026-08-25 13:00:00,HHHT004,小召前街,40.805,111.665,回民区,45.6,60.5,17.3,38.4,57.7,1.07,63,22.3,77.8,1.0,130.0,0.0,1018.6,DEMO
2026-08-25 13:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,21.5,27.3,14.3,28.6,77.5,0.58,31,28.1,44.9,3.5,141.7,0.0,1013.9,DEMO
2026-08-25 13:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,10.8,14.5,14.9,32.8,63.0,0.57,15,22.9,34.6,4.3,66.8,0.0,1017.4,DEMO
2026-08-25 14:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,14.8,19.0,14.3,35.2,60.2,0.85,21,24.5,44.9,2.3,104.0,0.0,1007.8,DEMO
2026-08-25 14:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,24.9,32.3,11.5,29.1,55.2,0.8,36,17.5,42.1,3.1,78.1,0.0,1013.9,DEMO
2026-08-25 14:00:00,HHHT003,呼市一监,40.81,111.67,回民区,38.5,54.3,16.0,35.5,54.6,0.95,54,24.7,31.3,5.0,131.1,0.0,1007.7,DEMO
2026-08-25 14:00:00,HHHT004,小召前街,40.805,111.665,回民区,31.7,43.8,8.5,27.1,59.6,0.81,45,19.6,37.0,2.8,60.8,0.0,1011.1,DEMO
2026-08-25 14:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,11.1,15.7,10.5,30.7,58.8,0.89,16,30.5,43.5,3.7,202.3,0.0,1010.9,DEMO
2026-08-25 14:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,9.7,12.6,16.8,33.4,67.8,0.74,14,23.3,51.2,0.8,65.5,0.0,1013.7,DEMO
2026-08-25 15:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,15.5,24.5,14.7,32.4,74.9,0.8,22,17.7,32.2,4.5,265.1,1.1,1008.4,DEMO
2026-08-25 15:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,30.9,43.3,9.3,34.1,66.2,0.96,44,27.4,44.3,2.4,72.9,0.0,1009.2,DEMO
2026-08-25 15:00:00,HHHT003,呼市一监,40.81,111.67,回民区,27.1,38.6,14.0,36.5,45.9,0.91,39,19.9,61.0,2.7,76.9,0.0,1016.6,DEMO
2026-08-25 15:00:00,HHHT004,小召前街,40.805,111.665,回民区,35.7,45.4,20.1,45.1,63.5,0.89,51,27.9,41.7,3.7,119.4,0.0,1009.4,DEMO
2026-08-25 15:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,29.3,42.9,12.4,39.3,63.2,0.87,42,26.9,15,2.2,332.7,0.0,1014.4,DEMO
2026-08-25 15:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,10.7,14.5,9.5,30.9,69.1,0.52,15,25.3,43.9,2.6,194.1,0.0,1004.2,DEMO
2026-08-25 16:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,19.8,29.0,15.3,34.2,57.0,0.7,28,22.5,51.2,3.2,330.2,0.0,1012.2,DEMO
2026-08-25 16:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,39.3,56.1,16.7,32.4,47.3,0.88,55,20.4,62.0,5.9,136.5,0.0,1006.8,DEMO
2026-08-25 16:00:00,HHHT003,呼市一监,40.81,111.67,回民区,19.4,27.7,11.8,28.5,61.6,0.85,28,18.1,66.8,3.3,256.3,0.0,1006.8,DEMO
2026-08-25 16:00:00,HHHT004,小召前街,40.805,111.665,回民区,27.8,37.9,13.1,35.6,56.1,0.77,40,19.5,42.3,0.8,302.2,0.0,1014.1,DEMO
2026-08-25 16:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,22.2,30.9,12.7,35.8,65.1,0.62,32,27.7,42.3,3.1,307.8,0.0,1005.3,DEMO
2026-08-25 16:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,10.0,16.5,13.2,30.2,68.2,0.48,14,21.5,24.9,1.0,44.3,2.0,1013.8,DEMO
2026-08-25 17:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,25.1,33.8,10.7,29.2,55.5,0.73,36,23.3,55.5,2.5,307.7,0.0,1018.9,DEMO
2026-08-25 17:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,35.9,50.3,14.1,33.2,58.8,0.89,51,13.5,56.1,2.3,107.9,0.0,1014.3,DEMO
2026-08-25 17:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.8,49.2,10.6,32.2,47.8,0.78,48,21.1,57.8,0.9,355.2,0.0,1009.2,DEMO
2026-08-25 17:00:00,HHHT004,小召前街,40.805,111.665,回民区,39.4,58.4,14.6,29.5,52.9,0.96,56,22.8,70.1,2.8,258.3,0.0,1015.1,DEMO
2026-08-25 17:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,26.7,33.9,13.5,27.6,54.1,0.86,38,19.6,32.8,4.3,303.6,0.0,1012.1,DEMO
2026-08-25 17:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,7.2,9.4,13.0,28.9,46.3,0.65,10,24.7,37.8,1.4,302.9,0.0,1020.1,DEMO
2026-08-25 18:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,26.3,34.7,13.7,30.3,51.6,0.85,38,25.6,49.5,3.1,51.7,0.0,1013.8,DEMO
2026-08-25 18:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,35.9,51.1,11.3,31.1,61.2,0.96,51,23.6,43.7,1.9,155.0,0.0,1021.1,DEMO
2026-08-25 18:00:00,HHHT003,呼市一监,40.81,111.67,回民区,32.4,41.6,14.3,30.1,49.8,0.98,46,23.1,46.6,3.6,134.8,0.0,1009.6,DEMO
2026-08-25 18:00:00,HHHT004,小召前街,40.805,111.665,回民区,41.0,53.2,15.2,30.6,54.0,0.86,58,19.0,50.8,2.4,358.9,0.0,1014.5,DEMO
2026-08-25 18:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,23.4,34.8,13.7,33.4,58.1,0.72,33,22.4,52.3,1.5,9.2,0.0,1014.2,DEMO
2026-08-25 18:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,31.1,43.0,12.6,35.6,59.2,0.88,44,20.3,61.6,3.1,343.7,0.0,1008.0,DEMO
2026-08-25 19:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,15.2,21.1,13.3,33.1,54.9,0.71,22,23.8,57.8,1.2,260.4,0.0,1006.5,DEMO
2026-08-25 19:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,39.2,57.4,9.9,28.5,66.9,0.85,55,22.7,62.9,0.4,242.3,0.0,1014.6,DEMO
2026-08-25 19:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.6,48.8,12.1,35.9,42.4,1.02,52,21.7,53.6,3.2,264.7,0.0,1013.8,DEMO
2026-08-25 19:00:00,HHHT004,小召前街,40.805,111.665,回民区,36.4,51.2,13.8,35.0,45.4,0.89,52,22.1,42.7,1.8,134.1,0.0,1017.8,DEMO
2026-08-25 19:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,17.8,27.8,12.3,31.1,60.2,0.78,25,26.1,40.1,0.3,238.4,0.6,1012.2,DEMO
2026-08-25 19:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,19.4,25.7,14.3,30.9,44.3,0.88,28,27.0,36.2,2.9,251.2,0.0,1019.8,DEMO
2026-08-25 20:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,20.5,26.3,7.6,28.0,47.2,0.73,29,19.7,45.8,6.5,117.8,0.0,1011.1,DEMO
2026-08-25 20:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,40.6,53.1,16.3,35.2,30.9,0.86,57,22.4,49.3,2.1,60.2,0.0,1011.9,DEMO
2026-08-25 20:00:00,HHHT003,呼市一监,40.81,111.67,回民区,29.7,41.2,11.0,37.7,61.3,0.74,42,30.8,44.2,3.5,22.6,0.0,1010.3,DEMO
2026-08-25 20:00:00,HHHT004,小召前街,40.805,111.665,回民区,46.1,65.8,12.1,33.6,46.0,1.03,64,21.2,61.5,1.3,167.5,0.0,1006.7,DEMO
2026-08-25 20:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,28.3,35.6,14.7,36.6,50.1,0.88,40,26.0,48.4,4.0,258.4,0.0,1015.0,DEMO
2026-08-25 20:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,14.5,20.0,9.3,24.6,55.0,0.65,21,26.1,53.1,2.6,346.5,0.0,1005.7,DEMO
2026-08-25 21:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,6.5,11.0,13.2,26.7,49.5,0.59,9,17.8,45.5,5.3,287.1,0.6,1011.0,DEMO
